bk_Code;ID;PARENT_ID;VERSION;VALUE;LANGUAGE;CODE_VALUE;IUPAC_NAME;TEXT_KEY
F3B8E42E-C385-4CA5-A76F-D4B84D6AEF10-it;F3B8E42E-C385-4CA5-A76F-D4B84D6AEF10;NULL;0;Durante l'iniezione e fino alla raccolta mantenere una temperatura media superiore a 20°C.;it;11423;NULL;Obligation
F3B8E42E-C385-4CA5-A76F-D4B84D6AEF10-de;F3B8E42E-C385-4CA5-A76F-D4B84D6AEF10;NULL;0;Durchschnittstemperatur von mehr als 20°C während der Injektion und bis zur Ernte.;de;11423;NULL;Obligation
F3BA6CFA-F835-4B22-8129-2FDB32E80250-de;F3BA6CFA-F835-4B22-8129-2FDB32E80250;NULL;1;Safener;de;NULL;NULL;IngredientAdditionalText
F3BA6CFA-F835-4B22-8129-2FDB32E80250-en;F3BA6CFA-F835-4B22-8129-2FDB32E80250;NULL;1;safener;en;NULL;NULL;IngredientAdditionalText
F3BA6CFA-F835-4B22-8129-2FDB32E80250-fr;F3BA6CFA-F835-4B22-8129-2FDB32E80250;NULL;1;safener;fr;NULL;NULL;IngredientAdditionalText
F3BA6CFA-F835-4B22-8129-2FDB32E80250-it;F3BA6CFA-F835-4B22-8129-2FDB32E80250;NULL;1;safener;it;NULL;NULL;IngredientAdditionalText
F3C8E9BE-A670-4D18-B751-23350D6BA3A9-en;F3C8E9BE-A670-4D18-B751-23350D6BA3A9;NULL;0;;en;NULL;NULL;Pest
F3C8E9BE-A670-4D18-B751-23350D6BA3A9-fr;F3C8E9BE-A670-4D18-B751-23350D6BA3A9;NULL;0;inhibition de la germination;fr;NULL;NULL;Pest
F3C8E9BE-A670-4D18-B751-23350D6BA3A9-it;F3C8E9BE-A670-4D18-B751-23350D6BA3A9;NULL;0;Inibizione della germinazione;it;NULL;NULL;Pest
F3C8E9BE-A670-4D18-B751-23350D6BA3A9-de;F3C8E9BE-A670-4D18-B751-23350D6BA3A9;NULL;0;Keimhemmung;de;NULL;NULL;Pest
F3D47BCB-23A6-49E9-8FE1-380378090D4D-en;F3D47BCB-23A6-49E9-8FE1-380378090D4D;NULL;0;;en;8231;NULL;Obligation
F3D47BCB-23A6-49E9-8FE1-380378090D4D-de;F3D47BCB-23A6-49E9-8FE1-380378090D4D;NULL;0;Die Behandlung soll bis zum Austrieb der Gehölze abgeschlossen sein.;de;8231;NULL;Obligation
F3D47BCB-23A6-49E9-8FE1-380378090D4D-it;F3D47BCB-23A6-49E9-8FE1-380378090D4D;NULL;0;Il trattamento deve essere terminato prima del germogliamento dei boschetti.;it;8231;NULL;Obligation
F3D47BCB-23A6-49E9-8FE1-380378090D4D-fr;F3D47BCB-23A6-49E9-8FE1-380378090D4D;NULL;0;Le traitement doit être terminé avant le débourrement des plantes ligneuses.;fr;8231;NULL;Obligation
F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C-en;F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C;NULL;0;;en;NULL;NULL;ApplicationComment
F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C-fr;F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C;NULL;0;Stade 20-27 (BBCH).;fr;NULL;NULL;ApplicationComment
F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C-it;F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C;NULL;0;Stadi 20-27 (BBCH).;it;NULL;NULL;ApplicationComment
F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C-de;F3E01FAF-71CD-44B9-947B-DD9B5EE39E8C;NULL;0;Stadium 20-27 (BBCH).;de;NULL;NULL;ApplicationComment
F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F-en;F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F;NULL;0;;en;NULL;NULL;ApplicationComment
F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F-fr;F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F;NULL;0;après le stockage.;fr;NULL;NULL;ApplicationComment
F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F-it;F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F;NULL;0;Dopo dello stoccaggio.;it;NULL;NULL;ApplicationComment
F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F-de;F3F95925-ADB7-4F3E-AEC1-65E3CBCC583F;NULL;0;Nach der Einlagerung.;de;NULL;NULL;ApplicationComment
F406930C-0460-4A2E-AE02-55E2C01B12AE-en;F406930C-0460-4A2E-AE02-55E2C01B12AE;NULL;0;;en;SPe 2;NULL;CodeS
F406930C-0460-4A2E-AE02-55E2C01B12AE-fr;F406930C-0460-4A2E-AE02-55E2C01B12AE;NULL;0;Afin de protéger les eaux souterraines, ne pas appliquer ce produit dans les zones de protection des eaux souterraines (S2 et Sh) et dans les régions karstiques. ;fr;SPe 2;NULL;CodeS
F406930C-0460-4A2E-AE02-55E2C01B12AE-it;F406930C-0460-4A2E-AE02-55E2C01B12AE;NULL;0;Onde proteggere le acque sotterranee evitare i trattamenti nelle zone di protezione delle acque sotterranee (S2 e Sh) e nelle regioni carsiche. ;it;SPe 2;NULL;CodeS
F406930C-0460-4A2E-AE02-55E2C01B12AE-de;F406930C-0460-4A2E-AE02-55E2C01B12AE;NULL;0;Zum Schutz von Grundwasser nicht in Grundwasserschutzzonen (S2 und Sh) ausbringen und nicht in Karstgebieten anwenden. ;de;SPe 2;NULL;CodeS
F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A-en;F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A;NULL;0;;en;S;NULL;ApplicationArea
F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A-de;F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A;NULL;0;Forstwirtschaft;de;S;NULL;ApplicationArea
F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A-it;F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A;NULL;0;Selvicoltura;it;S;NULL;ApplicationArea
F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A-fr;F40924B9-8974-4F0F-8AB4-3E8C4E5C4D6A;NULL;0;Sylviculture;fr;S;NULL;ApplicationArea
F414BE72-5A73-40F8-B177-A11FEA5D3F74-en;F414BE72-5A73-40F8-B177-A11FEA5D3F74;NULL;0;Contact powder;en;CP;NULL;FormulationCode
F414BE72-5A73-40F8-B177-A11FEA5D3F74-de;F414BE72-5A73-40F8-B177-A11FEA5D3F74;NULL;0;Kontaktpulver;de;CP;NULL;FormulationCode
F414BE72-5A73-40F8-B177-A11FEA5D3F74-it;F414BE72-5A73-40F8-B177-A11FEA5D3F74;NULL;0;Polvere di contatto;it;CP;NULL;FormulationCode
F414BE72-5A73-40F8-B177-A11FEA5D3F74-fr;F414BE72-5A73-40F8-B177-A11FEA5D3F74;NULL;0;Poudre de contact;fr;CP;NULL;FormulationCode
FC6509F4-D9BA-4261-A3B0-1000483324F8-en;FC6509F4-D9BA-4261-A3B0-1000483324F8;NULL;0;;en;12469;NULL;Obligation
FC6509F4-D9BA-4261-A3B0-1000483324F8-fr;FC6509F4-D9BA-4261-A3B0-1000483324F8;NULL;0;SPe 8: Dangereux pour les abeilles - Application uniquement dans des serres fermées, pour autant que des pollinisateurs ne soient pas présents.;fr;12469;NULL;Obligation
FC6509F4-D9BA-4261-A3B0-1000483324F8-de;FC6509F4-D9BA-4261-A3B0-1000483324F8;NULL;0;SPe 8: Gefährlich für Bienen - Anwendung im geschlossenen Gewächshaus sofern keine Bestäuber zugegen sind.;de;12469;NULL;Obligation
FC6509F4-D9BA-4261-A3B0-1000483324F8-it;FC6509F4-D9BA-4261-A3B0-1000483324F8;NULL;0;SPe 8: Pericoloso per le api - Applicazione soltanto in serre chiuse, a condizione che non siano presenti impollinatori.;it;12469;NULL;Obligation
FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-de;FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65;NULL;NULL;Madrid;de;28046;NULL;City
FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-en;FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65;NULL;NULL;Madrid;en;28046;NULL;City
FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-fr;FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65;NULL;NULL;Madrid;fr;28046;NULL;City
FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65-it;FC6BBD52-4054-4CF8-8AEF-19BF9E22BD65;NULL;NULL;Madrid;it;28046;NULL;City
FC8BA819-C461-4857-BFBC-804D5AADA682-de;FC8BA819-C461-4857-BFBC-804D5AADA682;NULL;NULL;Ravenna;de;48121;NULL;City
FC8BA819-C461-4857-BFBC-804D5AADA682-en;FC8BA819-C461-4857-BFBC-804D5AADA682;NULL;NULL;Ravenna;en;48121;NULL;City
FC8BA819-C461-4857-BFBC-804D5AADA682-fr;FC8BA819-C461-4857-BFBC-804D5AADA682;NULL;NULL;Ravenna;fr;48121;NULL;City
FC8BA819-C461-4857-BFBC-804D5AADA682-it;FC8BA819-C461-4857-BFBC-804D5AADA682;NULL;NULL;Ravenna;it;48121;NULL;City
FC9042D3-A9F6-4A12-908E-AAF31D598A19-de;FC9042D3-A9F6-4A12-908E-AAF31D598A19;NULL;NULL;Frick;de;5070;NULL;City
FC9042D3-A9F6-4A12-908E-AAF31D598A19-en;FC9042D3-A9F6-4A12-908E-AAF31D598A19;NULL;NULL;Frick;en;5070;NULL;City
FC9042D3-A9F6-4A12-908E-AAF31D598A19-fr;FC9042D3-A9F6-4A12-908E-AAF31D598A19;NULL;NULL;Frick;fr;5070;NULL;City
FC9042D3-A9F6-4A12-908E-AAF31D598A19-it;FC9042D3-A9F6-4A12-908E-AAF31D598A19;NULL;NULL;Frick;it;5070;NULL;City
FC9134A8-848A-4DA8-96D2-D37800EED79B-en;FC9134A8-848A-4DA8-96D2-D37800EED79B;NULL;0;;en;9919;NULL;Obligation
FC9134A8-848A-4DA8-96D2-D37800EED79B-de;FC9134A8-848A-4DA8-96D2-D37800EED79B;NULL;0;Beim Umgang mit dem unverdünnten Mittel müssen Schutzhandschuhe getragen werden.;de;9919;NULL;Obligation
FC9134A8-848A-4DA8-96D2-D37800EED79B-it;FC9134A8-848A-4DA8-96D2-D37800EED79B;NULL;0;È necessario indossare guanti di protezione durante il lavoro con il prodotto non diluito. ;it;9919;NULL;Obligation
FC9134A8-848A-4DA8-96D2-D37800EED79B-fr;FC9134A8-848A-4DA8-96D2-D37800EED79B;NULL;0;Porter des gants lors du maniement du produit non dilué.;fr;9919;NULL;Obligation
FCADF922-A28C-48BD-AFC4-6E055215BBA2-de;FCADF922-A28C-48BD-AFC4-6E055215BBA2;NULL;NULL;Paterna (Valencia);de;46988;NULL;City
FCADF922-A28C-48BD-AFC4-6E055215BBA2-en;FCADF922-A28C-48BD-AFC4-6E055215BBA2;NULL;NULL;Paterna (Valencia);en;46988;NULL;City
FCADF922-A28C-48BD-AFC4-6E055215BBA2-fr;FCADF922-A28C-48BD-AFC4-6E055215BBA2;NULL;NULL;Paterna (Valencia);fr;46988;NULL;City
FCADF922-A28C-48BD-AFC4-6E055215BBA2-it;FCADF922-A28C-48BD-AFC4-6E055215BBA2;NULL;NULL;Paterna (Valencia);it;46988;NULL;City
AD7A8903-5174-404E-BA4A-96D7F5D604F3-en;AD7A8903-5174-404E-BA4A-96D7F5D604F3;NULL;0;;en;14055;NULL;Obligation
AD7A8903-5174-404E-BA4A-96D7F5D604F3-fr;AD7A8903-5174-404E-BA4A-96D7F5D604F3;NULL;0;4 traitements en maximum par culture avec au moins 3 semaines d'intervalle.;fr;14055;NULL;Obligation
AD7A8903-5174-404E-BA4A-96D7F5D604F3-it;AD7A8903-5174-404E-BA4A-96D7F5D604F3;NULL;0;4 trattamenti per coltura ad un intervallo di almeno 3 settimane.;it;14055;NULL;Obligation
AD7A8903-5174-404E-BA4A-96D7F5D604F3-de;AD7A8903-5174-404E-BA4A-96D7F5D604F3;NULL;0;Maximal 4 Behandlungen pro Kultur im Abstand von mindestens 3 Wochen.;de;14055;NULL;Obligation
AD842A08-AAA3-405D-B3F1-591D4683205D-en;AD842A08-AAA3-405D-B3F1-591D4683205D;NULL;0;Capsule suspension;en;CS;NULL;FormulationCode
AD842A08-AAA3-405D-B3F1-591D4683205D-de;AD842A08-AAA3-405D-B3F1-591D4683205D;NULL;0;Kapselsuspension;de;CS;NULL;FormulationCode
AD842A08-AAA3-405D-B3F1-591D4683205D-it;AD842A08-AAA3-405D-B3F1-591D4683205D;NULL;0;sospensione di capsule;it;CS;NULL;FormulationCode
AD842A08-AAA3-405D-B3F1-591D4683205D-fr;AD842A08-AAA3-405D-B3F1-591D4683205D;NULL;0;suspension de capsules;fr;CS;NULL;FormulationCode
E35E1FD0-93EE-4ED5-B50E-294F0E357F57-en;E35E1FD0-93EE-4ED5-B50E-294F0E357F57;NULL;0;;en;NULL;NULL;CultureAdditionalText
E35E1FD0-93EE-4ED5-B50E-294F0E357F57-de;E35E1FD0-93EE-4ED5-B50E-294F0E357F57;NULL;0;nur Rotklee;de;NULL;NULL;CultureAdditionalText
E35E1FD0-93EE-4ED5-B50E-294F0E357F57-it;E35E1FD0-93EE-4ED5-B50E-294F0E357F57;NULL;0;soltanto trifoglio rosso;it;NULL;NULL;CultureAdditionalText
E35E1FD0-93EE-4ED5-B50E-294F0E357F57-fr;E35E1FD0-93EE-4ED5-B50E-294F0E357F57;NULL;0;uniquement trèfle des près;fr;NULL;NULL;CultureAdditionalText
E35FA69A-98E9-4258-B0EE-870B2729C55D-en;E35FA69A-98E9-4258-B0EE-870B2729C55D;NULL;0;;en;NULL;NULL;ApplicationComment
E35FA69A-98E9-4258-B0EE-870B2729C55D-de;E35FA69A-98E9-4258-B0EE-870B2729C55D;NULL;0;Bei Infektionsgefahr.;de;NULL;NULL;ApplicationComment
E35FA69A-98E9-4258-B0EE-870B2729C55D-fr;E35FA69A-98E9-4258-B0EE-870B2729C55D;NULL;0;En cas de risque d'infection.;fr;NULL;NULL;ApplicationComment
E35FA69A-98E9-4258-B0EE-870B2729C55D-it;E35FA69A-98E9-4258-B0EE-870B2729C55D;NULL;0;In caso di rischio di infezione.;it;NULL;NULL;ApplicationComment
E36B9035-20BA-4405-AD91-8D402E1301E2-de;E36B9035-20BA-4405-AD91-8D402E1301E2;NULL;NULL;Milano;de;20153;NULL;City
E36B9035-20BA-4405-AD91-8D402E1301E2-en;E36B9035-20BA-4405-AD91-8D402E1301E2;NULL;NULL;Milano;en;20153;NULL;City
E36B9035-20BA-4405-AD91-8D402E1301E2-fr;E36B9035-20BA-4405-AD91-8D402E1301E2;NULL;NULL;Milano;fr;20153;NULL;City
E36B9035-20BA-4405-AD91-8D402E1301E2-it;E36B9035-20BA-4405-AD91-8D402E1301E2;NULL;NULL;Milano;it;20153;NULL;City
E36FADB4-A022-42A0-81CF-F041CABB93A4-en;E36FADB4-A022-42A0-81CF-F041CABB93A4;E107FECF-24B6-43D7-B3E6-05C5C239EFBB;0;NULL;en;NULL;NULL;Culture
E36FADB4-A022-42A0-81CF-F041CABB93A4-de;E36FADB4-A022-42A0-81CF-F041CABB93A4;E107FECF-24B6-43D7-B3E6-05C5C239EFBB;0;Frässaaten;de;NULL;NULL;Culture
E36FADB4-A022-42A0-81CF-F041CABB93A4-it;E36FADB4-A022-42A0-81CF-F041CABB93A4;E107FECF-24B6-43D7-B3E6-05C5C239EFBB;0;Semine dopo la fresatura;it;NULL;NULL;Culture
E36FADB4-A022-42A0-81CF-F041CABB93A4-fr;E36FADB4-A022-42A0-81CF-F041CABB93A4;E107FECF-24B6-43D7-B3E6-05C5C239EFBB;0;semis après travail superficiel;fr;NULL;NULL;Culture
E37A7576-4561-48B5-8A4C-143FB2002F8F-de;E37A7576-4561-48B5-8A4C-143FB2002F8F;NULL;NULL;Napoli;de;80132;NULL;City
E37A7576-4561-48B5-8A4C-143FB2002F8F-en;E37A7576-4561-48B5-8A4C-143FB2002F8F;NULL;NULL;Napoli;en;80132;NULL;City
E37A7576-4561-48B5-8A4C-143FB2002F8F-fr;E37A7576-4561-48B5-8A4C-143FB2002F8F;NULL;NULL;Napoli;fr;80132;NULL;City
E37A7576-4561-48B5-8A4C-143FB2002F8F-it;E37A7576-4561-48B5-8A4C-143FB2002F8F;NULL;NULL;Napoli;it;80132;NULL;City
E381F1E5-41FA-4266-9FC2-12365B03D838-en;E381F1E5-41FA-4266-9FC2-12365B03D838;NULL;6;NULL;en;NULL;NULL;IngredientAdditionalText
E381F1E5-41FA-4266-9FC2-12365B03D838-de;E381F1E5-41FA-4266-9FC2-12365B03D838;NULL;6;1.042 x 10 E 12 kbE / g [Stamm QST 713];de;NULL;NULL;IngredientAdditionalText
E381F1E5-41FA-4266-9FC2-12365B03D838-it;E381F1E5-41FA-4266-9FC2-12365B03D838;NULL;6;1.042 x 10 E 12 UFC / g [ceppo QST 713];it;NULL;NULL;IngredientAdditionalText
E381F1E5-41FA-4266-9FC2-12365B03D838-fr;E381F1E5-41FA-4266-9FC2-12365B03D838;NULL;6;1.042 x 10 E 12 UFC / g [souche QST 713];fr;NULL;NULL;IngredientAdditionalText
E38D366D-2751-4FD7-86E6-3C4B5E6A408D-en;E38D366D-2751-4FD7-86E6-3C4B5E6A408D;NULL;0;;en;NULL;NULL;ApplicationComment
E38D366D-2751-4FD7-86E6-3C4B5E6A408D-fr;E38D366D-2751-4FD7-86E6-3C4B5E6A408D;NULL;0;Au plus tard 7 jours après la plantation.;fr;NULL;NULL;ApplicationComment
E38D366D-2751-4FD7-86E6-3C4B5E6A408D-de;E38D366D-2751-4FD7-86E6-3C4B5E6A408D;NULL;0;Bis 7 Tage nach der Pflanzung.;de;NULL;NULL;ApplicationComment
E38D366D-2751-4FD7-86E6-3C4B5E6A408D-it;E38D366D-2751-4FD7-86E6-3C4B5E6A408D;NULL;0;Entro 7 giorni dalla piantagione.;it;NULL;NULL;ApplicationComment
E38EE7F3-54D6-4150-9359-AECFA5750C25-en;E38EE7F3-54D6-4150-9359-AECFA5750C25;NULL;0;;en;NULL;NULL;ApplicationComment
E38EE7F3-54D6-4150-9359-AECFA5750C25-de;E38EE7F3-54D6-4150-9359-AECFA5750C25;NULL;0;Ab Austrieb.;de;NULL;NULL;ApplicationComment
E38EE7F3-54D6-4150-9359-AECFA5750C25-it;E38EE7F3-54D6-4150-9359-AECFA5750C25;NULL;0;Dal germogliamento.;it;NULL;NULL;ApplicationComment
E38EE7F3-54D6-4150-9359-AECFA5750C25-fr;E38EE7F3-54D6-4150-9359-AECFA5750C25;NULL;0;dès le débourrement.;fr;NULL;NULL;ApplicationComment
E3A86726-E795-4329-B207-96E7C8FEBCA1-it;E3A86726-E795-4329-B207-96E7C8FEBCA1;NULL;0;Cilindrosporiosi del ciliegio;it;NULL;NULL;Pest
E3A86726-E795-4329-B207-96E7C8FEBCA1-fr;E3A86726-E795-4329-B207-96E7C8FEBCA1;NULL;0;cylindrosporiose du cerisier;fr;NULL;NULL;Pest
E3A86726-E795-4329-B207-96E7C8FEBCA1-en;E3A86726-E795-4329-B207-96E7C8FEBCA1;NULL;0;leaf blight;en;NULL;NULL;Pest
E3A86726-E795-4329-B207-96E7C8FEBCA1-de;E3A86726-E795-4329-B207-96E7C8FEBCA1;NULL;0;Sprühfleckenkrankheit der Kirsche;de;NULL;NULL;Pest
E3BF7B10-2F44-43D2-8789-FF97AC04DC8B-en;E3BF7B10-2F44-43D2-8789-FF97AC04DC8B;NULL;0;;en;8364;NULL;Obligation
E3BF7B10-2F44-43D2-8789-FF97AC04DC8B-it;E3BF7B10-2F44-43D2-8789-FF97AC04DC8B;NULL;0;Al massimo 6 trattamenti per particella e anno.;it;8364;NULL;Obligation
E3BF7B10-2F44-43D2-8789-FF97AC04DC8B-de;E3BF7B10-2F44-43D2-8789-FF97AC04DC8B;NULL;0;Maximal 6 Behandlungen pro Parzelle und Jahr.;de;8364;NULL;Obligation
E3BF7B10-2F44-43D2-8789-FF97AC04DC8B-fr;E3BF7B10-2F44-43D2-8789-FF97AC04DC8B;NULL;0;Sur la même parcelle, 6 traitements par année au maximum.;fr;8364;NULL;Obligation
E3C29F7E-C6DC-44A5-B8BF-6D398355DAED-en;E3C29F7E-C6DC-44A5-B8BF-6D398355DAED;NULL;0;;en;NULL;NULL;ApplicationComment
E3C29F7E-C6DC-44A5-B8BF-6D398355DAED-de;E3C29F7E-C6DC-44A5-B8BF-6D398355DAED;NULL;0;Eine Behandlung kurz nach dem Auspflanzen.;de;NULL;NULL;ApplicationComment
E3C29F7E-C6DC-44A5-B8BF-6D398355DAED-it;E3C29F7E-C6DC-44A5-B8BF-6D398355DAED;NULL;0;Trattamento subito dopo la piantagione.;it;NULL;NULL;ApplicationComment
E3C29F7E-C6DC-44A5-B8BF-6D398355DAED-fr;E3C29F7E-C6DC-44A5-B8BF-6D398355DAED;NULL;0;Un traitement peu après la plantation.;fr;NULL;NULL;ApplicationComment
E3CD12A9-BB6A-4575-8E20-C423591C79F2-en;E3CD12A9-BB6A-4575-8E20-C423591C79F2;NULL;0;;en;15422;NULL;Obligation
E3CD12A9-BB6A-4575-8E20-C423591C79F2-de;E3CD12A9-BB6A-4575-8E20-C423591C79F2;NULL;0;Bei Innenanwendung: Räume während und nach der Desinfektion gründlich lüften.;de;15422;NULL;Obligation
E3CD12A9-BB6A-4575-8E20-C423591C79F2-fr;E3CD12A9-BB6A-4575-8E20-C423591C79F2;NULL;0;En cas d'utilisation à l'intérieur : bien aérer les pièces pendant et après la désinfection.;fr;15422;NULL;Obligation
E3CD12A9-BB6A-4575-8E20-C423591C79F2-it;E3CD12A9-BB6A-4575-8E20-C423591C79F2;NULL;0;Per uso interno: ventilare accuratamente i locali durante e dopo la disinfezione.;it;15422;NULL;Obligation
E3D6443D-5144-4C91-BFA5-0F67BCD4623F-en;E3D6443D-5144-4C91-BFA5-0F67BCD4623F;NULL;0;;en;13743;NULL;Obligation
E3D6443D-5144-4C91-BFA5-0F67BCD4623F-it;E3D6443D-5144-4C91-BFA5-0F67BCD4623F;NULL;0;In varietà sensibili può provocare danni legati ad un'eventuale fitotossicità: effettuare un trattamento di prova prima del trattamento generale;it;13743;NULL;Obligation
E3D6443D-5144-4C91-BFA5-0F67BCD4623F-fr;E3D6443D-5144-4C91-BFA5-0F67BCD4623F;NULL;0;"Peut entraîner des dommages liés à la phytotoxicité selon les les variétés; effectuer un essai de pulvérisation avant toute application";fr;13743;NULL;Obligation
E3D6443D-5144-4C91-BFA5-0F67BCD4623F-de;E3D6443D-5144-4C91-BFA5-0F67BCD4623F;NULL;0;"Phytotoxschäden bei empfindlichen Sorten möglich; vor allgemeiner Anwendung Versuchspritzung durchführen.";de;13743;NULL;Obligation
E3D67B49-A422-4B01-A678-2F84CD6126E8-de;E3D67B49-A422-4B01-A678-2F84CD6126E8;NULL;NULL;Meerle (Hoogstraaten);de;2328;NULL;City
E3D67B49-A422-4B01-A678-2F84CD6126E8-en;E3D67B49-A422-4B01-A678-2F84CD6126E8;NULL;NULL;Meerle (Hoogstraaten);en;2328;NULL;City
E3D67B49-A422-4B01-A678-2F84CD6126E8-fr;E3D67B49-A422-4B01-A678-2F84CD6126E8;NULL;NULL;Meerle (Hoogstraaten);fr;2328;NULL;City
E3D67B49-A422-4B01-A678-2F84CD6126E8-it;E3D67B49-A422-4B01-A678-2F84CD6126E8;NULL;NULL;Meerle (Hoogstraaten);it;2328;NULL;City
E3D7FD20-4375-410A-87DE-C58DF92309AC-en;E3D7FD20-4375-410A-87DE-C58DF92309AC;NULL;0;;en;NULL;NULL;ApplicationComment
E3D7FD20-4375-410A-87DE-C58DF92309AC-it;E3D7FD20-4375-410A-87DE-C58DF92309AC;NULL;0;Durante l'anno di piantagione dopo dell'emergenza dal terreno dei turioni.;it;NULL;NULL;ApplicationComment
E3D7FD20-4375-410A-87DE-C58DF92309AC-de;E3D7FD20-4375-410A-87DE-C58DF92309AC;NULL;0;Im Pflanzjahr nach dem Durchstossen.;de;NULL;NULL;ApplicationComment
E3D7FD20-4375-410A-87DE-C58DF92309AC-fr;E3D7FD20-4375-410A-87DE-C58DF92309AC;NULL;0;pendant l'année de plantation aprés que les turions ne pointent.;fr;NULL;NULL;ApplicationComment
E3E3BE2B-59AC-412D-847A-69CC6BA7275E-en;E3E3BE2B-59AC-412D-847A-69CC6BA7275E;NULL;0;;en;8242;NULL;Obligation
E3E3BE2B-59AC-412D-847A-69CC6BA7275E-de;E3E3BE2B-59AC-412D-847A-69CC6BA7275E;NULL;0;Keine Anwendung im Hausgarten.;de;8242;NULL;Obligation
EC04CDDA-023C-4661-AC3D-D575C618696B-it;EC04CDDA-023C-4661-AC3D-D575C618696B;NULL;0;Al massimo 5 trattamentI per anno e particella.;it;12504;NULL;Obligation
EC04CDDA-023C-4661-AC3D-D575C618696B-de;EC04CDDA-023C-4661-AC3D-D575C618696B;NULL;0;Maximal 5 Behandlungen pro Parzelle und Jahr.;de;12504;NULL;Obligation
EC1BD4BA-598F-46BC-A414-BF0172305622-de;EC1BD4BA-598F-46BC-A414-BF0172305622;NULL;1;Safener;de;NULL;NULL;IngredientAdditionalText
EC1BD4BA-598F-46BC-A414-BF0172305622-en;EC1BD4BA-598F-46BC-A414-BF0172305622;NULL;1;safener;en;NULL;NULL;IngredientAdditionalText
EC1BD4BA-598F-46BC-A414-BF0172305622-fr;EC1BD4BA-598F-46BC-A414-BF0172305622;NULL;1;safener;fr;NULL;NULL;IngredientAdditionalText
EC1BD4BA-598F-46BC-A414-BF0172305622-it;EC1BD4BA-598F-46BC-A414-BF0172305622;NULL;1;safener;it;NULL;NULL;IngredientAdditionalText
EC349B29-6A2B-4E43-990F-C553D278DC0E-fr;EC349B29-6A2B-4E43-990F-C553D278DC0E;NULL;0;cynorhodon;fr;NULL;NULL;Culture
EC349B29-6A2B-4E43-990F-C553D278DC0E-de;EC349B29-6A2B-4E43-990F-C553D278DC0E;NULL;0;Hagebutten;de;NULL;NULL;Culture
EC349B29-6A2B-4E43-990F-C553D278DC0E-it;EC349B29-6A2B-4E43-990F-C553D278DC0E;NULL;0;rosa canina;it;NULL;NULL;Culture
EC349B29-6A2B-4E43-990F-C553D278DC0E-en;EC349B29-6A2B-4E43-990F-C553D278DC0E;NULL;0;rose hip;en;NULL;NULL;Culture
EC41F23C-2AAF-482E-B136-FE0A933537B6-de;EC41F23C-2AAF-482E-B136-FE0A933537B6;NULL;NULL;Etsdorf am Kamp;de;3492;NULL;City
EC41F23C-2AAF-482E-B136-FE0A933537B6-en;EC41F23C-2AAF-482E-B136-FE0A933537B6;NULL;NULL;Etsdorf am Kamp;en;3492;NULL;City
EC41F23C-2AAF-482E-B136-FE0A933537B6-fr;EC41F23C-2AAF-482E-B136-FE0A933537B6;NULL;NULL;Etsdorf am Kamp;fr;3492;NULL;City
EC41F23C-2AAF-482E-B136-FE0A933537B6-it;EC41F23C-2AAF-482E-B136-FE0A933537B6;NULL;NULL;Etsdorf am Kamp;it;3492;NULL;City
A62F268F-E54E-479D-BF4F-4B7FD2886479-en;A62F268F-E54E-479D-BF4F-4B7FD2886479;NULL;0;;en;NULL;NULL;Pest
A62F268F-E54E-479D-BF4F-4B7FD2886479-it;A62F268F-E54E-479D-BF4F-4B7FD2886479;NULL;0;Eriofidi;it;NULL;NULL;Pest
A62F268F-E54E-479D-BF4F-4B7FD2886479-de;A62F268F-E54E-479D-BF4F-4B7FD2886479;NULL;0;Gallmilben;de;NULL;NULL;Pest
A62F268F-E54E-479D-BF4F-4B7FD2886479-fr;A62F268F-E54E-479D-BF4F-4B7FD2886479;NULL;0;phytoptes;fr;NULL;NULL;Pest
